Provinsi,Kab/Kota,Tahun,Bulan,Jenis Bank,Skema,Aset,Kredit ,DPK,NPL
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,Juli,Bank Umum,Konvensional,1047.601729946,1006.46732521,638.271625342,17.670320008
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,Juli,Bank Umum,Konvensional,549.281304224,333.730672783,527.752751918,8.670411047
Sumatera Selatan,Kota Lubuklinggau,2023,Juli,Bank Umum,Konvensional,4100.130234707,4045.712950141,3259.358040624,59.414718703
Sumatera Selatan,Kota Pagar Alam,2023,Juli,Bank Umum,Konvensional,1730.087955173,1696.945818947,1055.502815122,44.755626744
Sumatera Selatan,Kota Palembang,2023,Juli,Bank Umum,Konvensional,65946.763798773,55592.125735357,57893.284358643,2050.655754336
Sumatera Selatan,Kota Prabumulih,2023,Juli,Bank Umum,Konvensional,4662.008463488,3605.237816263,4443.924655997,64.414507197
Sumatera Selatan,All Sumatera Selatan,2023,Juli,Bank Umum,Konvensional,99246.491763561,86280.695703114,88748.684091657,2789.037497412
Sumatera Selatan,Kab. Banyuasin,2023,Agustus,Bank Umum,Konvensional,1043.055093221,1044.094982822,889.072266641,68.839223944
Sumatera Selatan,Kab. Empat Lawang,2023,Agustus,Bank Umum,Konvensional,615.594913295,587.657006886,287.299115009,0.911527434
Sumatera Selatan,Kab. Lahat,2023,Agustus,Bank Umum,Konvensional,2563.425003632,1967.479134742,2333.350940099,37.209507561
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Agustus,Bank Umum,Konvensional,7005.65009314,2809.426819895,6524.994605256,88.00149489
Sumatera Selatan,Kab. Musi Banyuasin,2023,Agustus,Bank Umum,Konvensional,3445.409036305,3259.842199003,3282.291581801,73.854383768
Sumatera Selatan,Kab. Musi Rawas,2023,Agustus,Bank Umum,Konvensional,503.020826881,486.646330639,458.490177145,9.998345186
Sumatera Selatan,Kab. Musi Rawas Utara,2023,Agustus,Bank Umum,Konvensional,427.090056275,292.10389719,411.537951654,10.158819096
Sumatera Selatan,Kab. Ogan Ilir,2023,Agustus,Bank Umum,Konvensional,775.081021115,705.77873274,741.167084083,9.871781902
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,Agustus,Bank Umum,Konvensional,4357.253899211,4374.467420226,2965.446773277,98.726293742
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,Agustus,Bank Umum,Konvensional,4124.475362766,4072.756881743,3192.039592185,143.795770591
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,Agustus,Bank Umum,Konvensional,783.993467368,744.724742685,417.605434852,20.282641953
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,Agustus,Bank Umum,Konvensional,1069.782535387,1021.315215032,595.590073882,17.894588008
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,Agustus,Bank Umum,Konvensional,573.164771407,350.187103728,549.535101847,8.888302888
Sumatera Selatan,Kota Lubuklinggau,2023,Agustus,Bank Umum,Konvensional,4148.173607672,4102.16162287,3241.810674378,66.407096659
Sumatera Selatan,Kota Pagar Alam,2023,Agustus,Bank Umum,Konvensional,1745.714672672,1725.003504553,1041.986128284,48.128176974
Sumatera Selatan,Kota Palembang,2023,Agustus,Bank Umum,Konvensional,66921.032599865,57142.710484574,57085.229122376,2184.226378548
Sumatera Selatan,Kota Prabumulih,2023,Agustus,Bank Umum,Konvensional,4680.665155351,3640.244507193,4445.523703963,67.394764186
Sumatera Selatan,All Sumatera Selatan,2023,Agustus,Bank Umum,Konvensional,99523.35374246,88326.600586521,88462.970326732,2954.58909733
Sumatera Selatan,Kab. Banyuasin,2023,September,Bank Umum,Konvensional,1070.750818734,1067.37433397,855.282324613,69.174650555
Sumatera Selatan,Kab. Empat Lawang,2023,September,Bank Umum,Konvensional,587.242278922,566.162111987,239.329751338,0.679171231
Sumatera Selatan,Kab. Lahat,2023,September,Bank Umum,Konvensional,2551.579677376,1989.58241565,2304.725617031,37.248460464
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,September,Bank Umum,Konvensional,7970.161039513,2841.978583037,6927.424441306,83.703341471
Sumatera Selatan,Kab. Musi Banyuasin,2023,September,Bank Umum,Konvensional,3855.563187203,3306.139427856,3664.926721453,77.347482588
Sumatera Selatan,Kab. Musi Rawas,2023,September,Bank Umum,Konvensional,504.968332393,486.887762087,462.966770233,10.525323457
Sumatera Selatan,Kab. Musi Rawas Utara,2023,September,Bank Umum,Konvensional,438.429961985,293.645702295,420.027677317,9.519669414
Sumatera Selatan,Kab. Ogan Ilir,2023,September,Bank Umum,Konvensional,782.723117721,714.579655851,743.983106607,11.238208663
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,September,Bank Umum,Konvensional,4418.244549371,4423.901802244,3009.650652252,106.406685149
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,September,Bank Umum,Konvensional,4141.113534354,4063.109869091,3201.527844271,141.029986641
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,September,Bank Umum,Konvensional,770.01126543,751.20560897,388.193969986,23.602603954
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,September,Bank Umum,Konvensional,1084.438121871,1037.236606457,654.976658964,18.637710965
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,September,Bank Umum,Konvensional,689.908765096,360.695589328,663.561107892,7.78597527
Sumatera Selatan,Kota Lubuklinggau,2023,September,Bank Umum,Konvensional,4242.965764384,4183.214775987,3288.353019997,67.297906659
Sumatera Selatan,Kota Pagar Alam,2023,September,Bank Umum,Konvensional,1770.403720073,1745.743047355,1074.582922666,47.545555848
Sumatera Selatan,Kota Palembang,2023,September,Bank Umum,Konvensional,68046.699552077,58204.372591608,57730.882728496,2694.169201557
Sumatera Selatan,Kota Prabumulih,2023,September,Bank Umum,Konvensional,4704.826674324,3682.530341623,4449.447673191,71.089489306
Sumatera Selatan,All Sumatera Selatan,2023,September,Bank Umum,Konvensional,101298.204072535,89718.360225396,90079.842987613,3477.001423192
Sumatera Selatan,Kab. Banyuasin,2023,Oktober,Bank Umum,Konvensional,1086.216838291,1081.010247241,902.89962911,69.036042646
Sumatera Selatan,Kab. Empat Lawang,2023,Oktober,Bank Umum,Konvensional,610.346458652,577.748524375,299.248851736,0.80077303
Sumatera Selatan,Kab. Lahat,2023,Oktober,Bank Umum,Konvensional,2847.948225735,2008.255098399,2591.448251397,38.659382952
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Oktober,Bank Umum,Konvensional,7424.221970471,2878.036135535,6092.130766647,81.867409225
Sumatera Selatan,Kab. Musi Banyuasin,2023,Oktober,Bank Umum,Konvensional,4101.237041824,3342.564714002,3890.036161521,78.698411724
Sumatera Selatan,Kab. Musi Rawas,2023,Oktober,Bank Umum,Konvensional,660.266566142,483.482024921,630.817871803,9.263258609
Sumatera Selatan,Kab. Musi Rawas Utara,2023,Oktober,Bank Umum,Konvensional,484.985830746,295.968799684,465.125513014,9.870953048
Sumatera Selatan,Kab. Ogan Ilir,2023,Oktober,Bank Umum,Konvensional,820.254337959,730.191396868,780.971608571,12.403610313
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,Oktober,Bank Umum,Konvensional,4428.530701106,4436.105171913,3052.107186459,104.52552767
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,Oktober,Bank Umum,Konvensional,4198.018588591,4116.313370115,3322.001256173,146.572669502
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,Oktober,Bank Umum,Konvensional,799.208421662,761.509331952,484.228167072,25.771112058
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,Oktober,Bank Umum,Konvensional,1095.188725976,1052.065946587,745.111047864,18.563799551
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,Oktober,Bank Umum,Konvensional,820.933208266,367.37738602,791.670396635,7.867470662
Sumatera Selatan,Kota Lubuklinggau,2023,Oktober,Bank Umum,Konvensional,4277.505566439,4233.561438734,3326.034066377,72.040250795
Sumatera Selatan,Kota Pagar Alam,2023,Oktober,Bank Umum,Konvensional,1794.469850085,1772.190593793,1149.35996523,50.181842031
Sumatera Selatan,Kota Palembang,2023,Oktober,Bank Umum,Konvensional,70072.072748594,58352.969051704,59339.879467271,2692.755838199
Sumatera Selatan,Kota Prabumulih,2023,Oktober,Bank Umum,Konvensional,4856.686345939,3723.983162611,4587.77424997,72.955550907
Sumatera Selatan,All Sumatera Selatan,2023,Oktober,Bank Umum,Konvensional,105328.267126263,90213.332394454,92450.84445685,3491.833902922
Sumatera Selatan,Kab. Banyuasin,2023,November,Bank Umum,Konvensional,1107.582846049,1097.122370333,870.350087206,69.558252874
Sumatera Selatan,Kab. Empat Lawang,2023,November,Bank Umum,Konvensional,626.918140887,585.36442067,282.057191531,0.849956555
Sumatera Selatan,Kab. Lahat,2023,November,Bank Umum,Konvensional,2708.838164438,2025.208145582,2440.317458572,39.116255112
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,November,Bank Umum,Konvensional,7822.301498588,2935.988129365,6658.538330777,80.385076273
Sumatera Selatan,Kab. Musi Banyuasin,2023,November,Bank Umum,Konvensional,3824.522401401,3373.388157549,3594.611663865,83.35386581
Sumatera Selatan,Kab. Musi Rawas,2023,November,Bank Umum,Konvensional,544.623763048,489.297484284,505.264768726,9.256174219
Sumatera Selatan,Kab. Musi Rawas Utara,2023,November,Bank Umum,Konvensional,420.569168672,299.908865922,398.310267254,9.304588501
Sumatera Selatan,Kab. Ogan Ilir,2023,November,Bank Umum,Konvensional,792.862433078,751.709374919,746.125764118,12.183789413
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,November,Bank Umum,Konvensional,4474.805198494,4471.694916962,2943.400848178,103.465743222
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,November,Bank Umum,Konvensional,4222.443591078,4161.01534761,3315.094962676,154.96938881
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,November,Bank Umum,Konvensional,804.0712026,769.534624072,404.209958097,27.759241298
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,November,Bank Umum,Konvensional,1112.94601717,1066.659602855,639.261706679,16.224127343
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,November,Bank Umum,Konvensional,692.053894194,372.553950041,660.143190237,7.599538532
Sumatera Selatan,Kota Lubuklinggau,2023,November,Bank Umum,Konvensional,4327.130359985,4275.944221664,3337.6939066,77.587415147
Sumatera Selatan,Kota Pagar Alam,2023,November,Bank Umum,Konvensional,1829.566595354,1805.979009911,1100.087826574,52.258806466
Sumatera Selatan,Kota Palembang,2023,November,Bank Umum,Konvensional,70284.8930283,59133.808814778,58796.261840308,2669.072736494
Sumatera Selatan,Kota Prabumulih,2023,November,Bank Umum,Konvensional,4926.24969751,3762.225217832,4639.631713252,75.627573628
Sumatera Selatan,All Sumatera Selatan,2023,November,Bank Umum,Konvensional,104743.139097425,91377.402654349,91331.36148465,3488.572529697
Sumatera Selatan,Kab. Banyuasin,2023,Desember,Bank Umum,Konvensional,1130.393318982,1104.857141118,802.214984187,66.943322663
Sumatera Selatan,Kab. Empat Lawang,2023,Desember,Bank Umum,Konvensional,586.365559725,557.692649696,271.344692917,1.266844528
Sumatera Selatan,Kab. Lahat,2023,Desember,Bank Umum,Konvensional,2525.904545545,2038.963610411,2145.042203586,38.936634838
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Desember,Bank Umum,Konvensional,7060.634919366,2953.442884547,5791.543905588,75.734618125
Sumatera Selatan,Kab. Musi Banyuasin,2023,Desember,Bank Umum,Konvensional,3526.158021716,3416.725312701,3263.122370561,81.798040754
Sumatera Selatan,Kab. Musi Rawas,2023,Desember,Bank Umum,Konvensional,542.42177986,494.958067976,397.242616958,9.476799345
Sumatera Selatan,Kab. Musi Rawas Utara,2023,Desember,Bank Umum,Konvensional,319.534118057,294.34146251,219.808324109,9.232829926
Sumatera Selatan,Kab. Ogan Ilir,2023,Desember,Bank Umum,Konvensional,802.831578439,757.952916578,513.768311919,12.038831153
Sumatera Selatan,Kab. Ogan Komering Ilir,2023,Desember,Bank Umum,Konvensional,4567.99441134,4544.358307106,2927.932199443,104.396329256
Sumatera Selatan,Kab. Ogan Komering Ulu,2023,Desember,Bank Umum,Konvensional,4458.451051153,4353.62718799,3306.53387512,156.55331667
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2023,Desember,Bank Umum,Konvensional,781.210544742,761.441804736,373.793425331,29.490696536
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2023,Desember,Bank Umum,Konvensional,1129.625250685,1072.536851355,551.844002526,16.610164832
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2023,Desember,Bank Umum,Konvensional,448.946589244,365.769804211,414.715196911,7.596724945
Sumatera Selatan,Kota Lubuklinggau,2023,Desember,Bank Umum,Konvensional,4383.554966756,4289.711559907,3348.372949244,73.961142303
Sumatera Selatan,Kota Pagar Alam,2023,Desember,Bank Umum,Konvensional,1842.657436513,1805.864312512,1067.559744361,45.953079982
Sumatera Selatan,Kota Palembang,2023,Desember,Bank Umum,Konvensional,69930.15904284,57329.562261373,60736.756239279,2461.679055511
Sumatera Selatan,Kota Prabumulih,2023,Desember,Bank Umum,Konvensional,4873.962773611,3779.726643682,4656.892807836,79.639164088
Sumatera Selatan,All Sumatera Selatan,2023,Desember,Bank Umum,Konvensional,103811.529514571,89921.532778409,90788.487849876,3271.307595455
Sumatera Selatan,Kab. Banyuasin,2024,Januari,Bank Umum,Konvensional,1.099137853166e-06,1094.783024971,715.670680329,66.222619568
Sumatera Selatan,Kab. Empat Lawang,2024,Januari,Bank Umum,Konvensional,594.806815329,559.982820236,276.24597585,1.330057138
Sumatera Selatan,Kab. Lahat,2024,Januari,Bank Umum,Konvensional,2453.768656802,2042.326697756,2143.74023057,45.038626048
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Januari,Bank Umum,Konvensional,6887.716399233,2953.046009148,5805.81143193,79.555413585
Sumatera Selatan,Kab. Musi Banyuasin,2024,Januari,Bank Umum,Konvensional,3500.343184411,3430.525111035,3169.034665551,90.466964131
Sumatera Selatan,Kab. Musi Rawas,2024,Januari,Bank Umum,Konvensional,513.364282026,490.312320256,392.220038201,9.638749228
Sumatera Selatan,Kab. Musi Rawas Utara,2024,Januari,Bank Umum,Konvensional,312.380055316,295.480512395,258.465503654,9.249078723
Sumatera Selatan,Kab. Ogan Ilir,2024,Januari,Bank Umum,Konvensional,800.039870104,757.706124388,516.125319749,12.617913046
Sumatera Selatan,Kab. Ogan Komering Ilir,2024,Januari,Bank Umum,Konvensional,4574.144739182,4578.206985255,3036.455816254,124.706121874
Sumatera Selatan,Kab. Ogan Komering Ulu,2024,Januari,Bank Umum,Konvensional,4334.634133922,4278.255214902,3195.137253633,160.032998813
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2024,Januari,Bank Umum,Konvensional,792.875697258,764.007822083,388.198720138,31.507275586
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2024,Januari,Bank Umum,Konvensional,1141.488258398,1086.857599671,563.494814193,17.656507414
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2024,Januari,Bank Umum,Konvensional,448.824657936,370.645569992,413.323157911,7.756830443
Sumatera Selatan,Kota Lubuklinggau,2024,Januari,Bank Umum,Konvensional,4398.845995734,4343.988989503,3269.81733684,81.087973838
Sumatera Selatan,Kota Pagar Alam,2024,Januari,Bank Umum,Konvensional,1840.32221479,1823.256981465,1044.240742973,53.272250807
Sumatera Selatan,Kota Palembang,2024,Januari,Bank Umum,Konvensional,72208.596058268,62407.075040723,61730.557407873,2704.389268742
Sumatera Selatan,Kota Prabumulih,2024,Januari,Bank Umum,Konvensional,4729.476213509,3772.08988713,4481.573654557,86.296332382
Sumatera Selatan,All Sumatera Selatan,2024,Januari,Bank Umum,Konvensional,105848.659499716,95048.546710909,91400.112750206,3580.824981366
Sumatera Selatan,Kab. Banyuasin,2024,Februari,Bank Umum,Konvensional,1098.003673369,1089.775514599,801.556851663,65.950049889
Sumatera Selatan,Kab. Empat Lawang,2024,Februari,Bank Umum,Konvensional,607.877021466,563.562519475,253.310921921,1.556583442
Sumatera Selatan,Kab. Lahat,2024,Februari,Bank Umum,Konvensional,2424.014460249,2035.810995961,2173.665525189,44.143988815
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Februari,Bank Umum,Konvensional,6344.134591631,2972.705623304,5447.776033054,85.632483534
Sumatera Selatan,Kab. Musi Banyuasin,2024,Februari,Bank Umum,Konvensional,3510.102706503,3438.221464079,3132.950996038,93.178261435
Sumatera Selatan,Kab. Musi Rawas,2024,Februari,Bank Umum,Konvensional,531.295551029,495.91255037,445.274656649,9.556488955
Sumatera Selatan,Kab. Musi Rawas Utara,2024,Februari,Bank Umum,Konvensional,318.754140527,295.886630527,296.768222514,9.123609781
Sumatera Selatan,Kab. Ogan Ilir,2024,Februari,Bank Umum,Konvensional,808.740227558,758.864309932,587.079866599,18.840664458
Sumatera Selatan,Kab. Ogan Komering Ilir,2024,Februari,Bank Umum,Konvensional,4590.978287519,4602.427438985,2867.339352532,124.381847468
Sumatera Selatan,Kab. Ogan Komering Ulu,2024,Februari,Bank Umum,Konvensional,4408.715956874,4297.500952826,3141.022936041,148.014710345
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2024,Februari,Bank Umum,Konvensional,786.416612493,757.470137886,350.121027909,33.65068055
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2024,Februari,Bank Umum,Konvensional,1123.680553851,1084.579402437,630.770349767,19.713623006
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2024,Februari,Bank Umum,Konvensional,434.950738377,374.450788249,429.208275122,8.635592571
Sumatera Selatan,Kota Lubuklinggau,2024,Februari,Bank Umum,Konvensional,4454.583246877,4372.997190122,3194.014086533,83.418979363
Sumatera Selatan,Kota Pagar Alam,2024,Februari,Bank Umum,Konvensional,1864.9365919000002,1846.027306598,1068.657864621,69.668089825
Sumatera Selatan,Kota Palembang,2024,Februari,Bank Umum,Konvensional,68118.214970423,56342.169694794,59674.727365164,2533.916777786
Sumatera Selatan,Kota Prabumulih,2024,Februari,Bank Umum,Konvensional,4610.794230434,3781.510839569,4386.610701258,84.401981659
Sumatera Selatan,All Sumatera Selatan,2024,Februari,Bank Umum,Konvensional,99419.741265242,89109.873359713,88880.855032574,3433.784412882
Sumatera Selatan,Kab. Banyuasin,2024,Maret,Bank Umum,Konvensional,1111.774007814,1111.053705357,943.118986931,66.897025108
Sumatera Selatan,Kab. Empat Lawang,2024,Maret,Bank Umum,Konvensional,608.681051074,576.114051391,363.316211155,1.556410049
Sumatera Selatan,Kab. Lahat,2024,Maret,Bank Umum,Konvensional,2444.937561545,2078.296519906,2184.147169131,44.568747274
Sumatera Selatan,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Maret,Bank Umum,Konvensional,6513.748837276,3002.477679756,5280.729714339,88.154161113
Sumatera Selatan,Kab. Musi Banyuasin,2024,Maret,Bank Umum,Konvensional,3538.041997578,3476.802160494,3347.329042459,93.27571372
Sumatera Selatan,Kab. Musi Rawas,2024,Maret,Bank Umum,Konvensional,569.921661773,501.908595352,560.202170728,9.280927298
Sumatera Selatan,Kab. Musi Rawas Utara,2024,Maret,Bank Umum,Konvensional,316.616525056,299.007137196,301.602396695,8.905069263
Sumatera Selatan,Kab. Ogan Ilir,2024,Maret,Bank Umum,Konvensional,791.917628561,758.908841202,558.695615379,18.506101074
Sumatera Selatan,Kab. Ogan Komering Ilir,2024,Maret,Bank Umum,Konvensional,4638.293237043,4661.538862489,2987.943532486,121.577524129
Sumatera Selatan,Kab. Ogan Komering Ulu,2024,Maret,Bank Umum,Konvensional,4415.830127299,4381.348879209,3273.682273965,144.92973029
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,2024,Maret,Bank Umum,Konvensional,804.148916715,757.039056463,481.167028003,34.262478521
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,2024,Maret,Bank Umum,Konvensional,1116.42010175,1094.531085066,732.966496836,22.358503121
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,2024,Maret,Bank Umum,Konvensional,470.43473772,380.777806388,379.121847981,7.819432086
Sumatera Selatan,Kota Lubuklinggau,2024,Maret,Bank Umum,Konvensional,4502.939387513,4433.597856884,3323.830868184,84.020903505
Sumatera Selatan,Kota Pagar Alam,2024,Maret,Bank Umum,Konvensional,1868.496210336,1872.810295794,1074.422212454,79.717140349
Sumatera Selatan,Kota Palembang,2024,Maret,Bank Umum,Konvensional,68607.292758958,56996.84815685,60116.624889267,2525.947471914
Sumatera Selatan,Kota Prabumulih,2024,Maret,Bank Umum,Konvensional,4689.705214569,3828.689404047,4453.870041529,83.752025199
Sumatera Selatan,All Sumatera Selatan,2024,Maret,Bank Umum,Konvensional,101521.380091229,90211.750093844,90362.770497522,3435.529364013
Sumatera Selatan,Kab. Banyuasin,2024,April,Bank Umum,Konvensional,1132.001124499,1108.620807585,859.688565936,66.040763054
